year,fuel,seller_type,transmission,owner,brand,km_dr_gr,mpow_val
20,0,1,1,1,18,4.602059991327962,108
11,1,1,1,4,21,4.903089986991943,46
25,1,1,1,1,17,4.30102999566398,75
25,0,1,1,1,21,4.698970004336019,88
10,1,1,1,3,16,4.3979400086720375,92
15,1,1,1,1,21,5.079181246047624,67
21,0,1,1,2,11,5.079181246047624,67
23,0,1,1,1,21,5.0413926851582245,74
18,0,1,1,1,13,5.0413926851582245,65
22,0,1,0,1,13,4.732393759822968,140
21,1,1,1,1,14,4.698970004336019,87
16,0,1,1,2,22,5.170261715394957,69
22,0,0,1,1,11,4.431363764158987,148
18,0,1,1,2,22,5.423245873936807,70
22,0,1,1,1,22,4.698970004336019,89
19,0,1,1,3,21,5.036628895362161,74
24,1,1,1,1,21,4.243038048686294,67
8,1,1,1,3,21,4.477121254719662,60
23,0,0,1,1,19,4.801465453658702,126
20,1,1,1,2,19,4.477121254719662,82
22,1,1,1,1,20,4.3979400086720375,67
16,1,1,1,1,21,4.633468455579586,67
23,0,0,1,1,21,4.61523440120683,74
17,0,1,1,2,22,4.732393759822968,75
17,0,1,1,2,15,5.146128035678237,108
21,0,1,1,2,20,5.113943352306836,84
20,0,1,1,2,17,4.903089986991943,104
21,1,1,1,1,21,4.30102999566398,47
14,0,1,1,3,21,5.245023811488737,74
25,1,1,1,1,19,4.278753600952828,82
12,1,1,1,2,21,4.954242509439324,64
21,1,1,1,1,20,4.698970004336019,53
20,1,1,1,1,21,4.0,67
17,1,1,1,1,26,4.477121254719662,62
21,0,1,1,2,13,5.0413926851582245,100
16,0,1,1,3,26,5.130333768495006,148
22,0,0,1,1,19,4.750037589779494,89
24,1,0,0,1,19,4.462397997898956,82
19,0,1,1,1,21,5.0413926851582245,74
14,1,1,1,3,21,4.845098040014256,46
12,1,1,1,4,19,5.0413926851582245,103
23,1,1,1,1,20,4.778151250383643,53
22,1,1,1,1,19,4.176091259055681,68
20,1,1,1,1,21,4.544068044350275,82
23,0,1,1,1,21,4.30102999566398,74
22,0,1,1,1,21,4.9549657310584205,88
24,0,1,1,1,14,4.633468455579586,99
26,0,1,1,1,13,4.778151250383643,77
23,0,0,1,1,13,4.638748757721429,140
19,0,1,1,2,22,4.980003371583746,138
23,1,1,1,1,19,4.4222943008935625,68
21,1,1,1,2,21,4.3979400086720375,83
21,0,1,1,1,19,4.724275869600789,70
22,0,1,0,2,13,4.954242509439324,100
17,0,1,1,2,13,5.230448921378273,64
11,1,1,1,3,21,5.1760912590556805,67
17,0,1,1,1,19,5.0,126
20,1,1,1,1,21,4.602059991327962,86
17,0,1,0,1,9,4.9290355555420655,181
25,2,1,1,1,21,4.544068044350275,58
20,0,1,1,2,26,4.954242509439324,72
22,1,1,1,1,21,3.933892035764211,82
24,1,1,0,1,19,4.3979400086720375,82
21,0,1,1,1,22,4.778151250383643,74
23,0,1,1,1,13,5.0413926851582245,63
22,0,1,1,1,26,5.079181246047624,72
19,1,1,1,1,22,4.477121254719662,37
19,0,1,1,1,17,5.230448921378273,104
21,0,1,1,1,25,4.984527313343792,92
24,1,1,1,1,20,4.477121254719662,53
22,0,1,1,2,21,4.602059991327962,88
24,1,1,1,2,21,4.176091259055681,47
20,1,1,1,1,21,4.698970004336019,47
17,0,1,1,1,21,5.096910013008055,74
13,1,1,1,1,21,4.864849129587562,37
17,1,1,1,3,21,4.903089986991943,73
22,0,1,1,1,13,5.079181246047624,62
15,0,1,1,2,16,5.060697840353612,68
17,1,1,0,2,8,4.903089986991943,204
20,1,1,1,2,14,4.778151250383643,87
21,0,1,1,1,21,4.903089986991943,89
23,0,1,1,1,21,4.740362689494243,88
16,2,1,1,2,19,5.079181246047624,94
14,0,1,1,2,21,4.778151250383643,75
17,0,1,1,1,25,5.301029995663981,92
18,1,1,1,1,21,4.113943352306836,67
15,1,1,1,2,19,5.0413926851582245,79
19,0,1,0,1,19,4.875061263391699,126
24,1,1,1,1,19,4.602059991327962,82
23,1,1,1,1,21,4.0,73
16,1,1,1,1,19,4.954242509439324,62
21,0,0,1,1,21,4.778151250383643,88
17,1,1,1,2,26,4.30102999566398,62
22,0,1,1,1,19,4.845098040014256,126
24,1,1,1,1,22,4.361727836017592,84
21,0,1,1,1,11,5.0,101
17,0,1,1,2,17,4.886490725172481,74
20,0,1,1,2,11,4.477121254719662,168
21,1,0,1,1,17,4.6232492903979,74
17,0,1,1,2,21,4.929418925714292,74
19,1,1,0,2,15,4.544068044350275,104
16,1,1,1,3,19,4.954242509439324,79
20,0,1,1,1,13,5.079181246047624,94
17,0,1,1,2,13,5.0413926851582245,120
16,1,1,1,1,26,4.778151250383643,75
23,1,1,1,1,19,4.431363764158987,82
13,1,1,1,3,21,4.778151250383643,46
20,0,1,1,2,13,4.698970004336019,75
24,0,0,1,1,13,4.776236138320199,100
17,0,1,1,3,13,4.954242509439324,120
13,1,1,1,2,21,4.845098040014256,46
19,1,1,1,2,19,4.694605198933568,55
17,0,1,1,2,19,5.0,126
17,1,1,1,1,21,4.903089986991943,67
25,1,1,1,1,19,4.0,82
24,1,1,1,1,23,4.602059991327962,67
18,0,1,1,1,22,5.130333768495006,138
19,0,1,1,3,14,5.146128035678237,99
25,0,1,1,1,21,4.30102999566398,74
16,1,1,1,2,21,4.845098040014256,67
18,0,1,1,2,11,5.079181246047624,102
23,1,1,1,1,21,4.079181246047624,67
23,1,1,0,1,19,4.477121254719662,82
15,0,1,1,1,22,4.74638506972845,71
22,0,1,1,1,21,4.845098040014256,88
21,0,1,1,2,13,4.7558748556724915,120
22,1,1,1,1,19,4.3979400086720375,82
23,1,1,0,1,21,4.544068044350275,67
22,0,1,1,3,21,5.079181246047624,74
25,0,1,1,1,19,4.0,89
13,1,1,1,2,21,5.133538908370217,88
17,1,1,1,1,21,4.477121254719662,67
25,1,1,0,2,21,4.278753600952828,82
21,0,1,1,1,21,4.778151250383643,74
18,0,0,1,1,22,4.834039018159467,138
21,1,1,1,1,14,4.477121254719662,117
23,1,0,1,1,22,4.7558748556724915,84
19,0,1,1,3,17,5.079181246047624,74
21,1,1,1,1,19,4.740362689494243,79
22,1,1,1,1,22,4.602059991327962,84
15,0,1,1,2,21,5.079181246047624,74
15,1,1,1,3,26,5.0413926851582245,63
18,0,1,1,1,18,4.954242509439324,85
23,1,0,1,1,19,4.5334161417958905,82
17,1,1,1,2,19,5.0413926851582245,62
13,0,1,1,2,19,5.079181246047624,110
24,1,1,1,1,16,4.281033367247727,95
16,0,1,1,1,26,4.778151250383643,148
20,0,0,0,2,8,4.444044795918076,121
23,1,1,1,1,20,4.698970004336019,53
17,0,1,1,2,16,4.970811610872517,67
19,1,1,1,1,19,4.954242509439324,62
18,0,1,1,4,13,5.301029995663981,140
21,0,1,1,1,25,5.079181246047624,92
21,0,1,1,2,19,4.954242509439324,71
24,0,0,1,1,20,4.255272505103306,108
25,1,1,1,1,14,3.6989700043360187,89
14,0,1,1,3,27,4.903089986991943,52
19,0,1,1,2,21,5.079181246047624,74
19,1,1,1,1,21,4.544068044350275,86
18,1,1,1,1,21,4.602059991327962,46
15,0,1,0,2,13,5.190331698170291,120
18,0,1,0,2,9,5.190331698170291,181
19,0,1,1,1,22,5.1760912590556805,69
22,0,1,1,1,13,5.0,64
24,0,1,1,1,21,4.176091259055681,74
23,1,1,1,1,21,4.740362689494243,83
20,1,1,1,2,21,4.903089986991943,67
10,1,1,1,2,21,4.845098040014256,67
16,0,0,1,2,16,5.094527027793107,68
25,0,1,1,1,21,4.146128035678237,88
18,1,0,1,1,22,4.255272505103306,38
17,0,1,0,2,26,4.954242509439324,148
24,1,1,0,1,20,4.477121254719662,104
23,0,1,1,1,22,4.653212513775343,154
24,1,1,1,1,21,3.7923916894982534,103
24,1,0,0,1,21,4.8437247413002,82
26,1,1,1,1,21,4.176091259055681,73
21,0,1,0,2,13,5.0,140
15,1,1,1,3,21,4.954242509439324,86
15,1,1,1,1,21,4.230448921378274,46
19,0,1,1,2,13,4.903089986991943,120
21,0,0,0,2,11,4.959041392321093,168
24,1,1,1,1,21,4.278753600952828,67
21,0,1,1,2,19,4.778151250383643,89
19,0,1,0,1,13,5.301029995663981,184
20,0,1,1,2,19,4.903089986991943,126
19,1,1,1,2,26,4.845098040014256,79
13,1,1,1,2,19,4.845098040014256,68
25,1,0,1,1,16,4.518513939877887,95
25,1,1,1,1,16,3.778151250383643,95
23,1,1,1,1,21,4.602059991327962,47
15,1,1,1,1,14,4.845098040014256,130
22,0,1,1,1,21,4.845098040014256,74
14,1,1,1,2,19,4.845098040014256,79
22,0,0,0,1,15,4.892150277901364,104
20,0,0,1,1,21,4.72582999032058,74
17,0,1,0,2,26,4.903089986991943,148
18,1,1,1,1,19,5.0,55
18,0,1,1,1,15,5.0413926851582245,75
17,1,1,1,2,19,4.903089986991943,79
21,0,1,1,2,20,5.079181246047624,84
20,0,1,0,2,19,4.903089986991943,194
16,0,1,1,3,17,5.079181246047624,104
21,0,1,1,1,13,4.204119982655924,63
21,0,1,1,1,13,5.230448921378273,120
22,0,1,1,1,21,4.778151250383643,88
24,1,1,1,1,22,4.176091259055681,108
24,1,1,0,1,21,4.477121254719662,67
8,1,1,1,4,14,5.206825876031849,100
15,0,1,1,2,21,5.0,75
18,1,1,1,1,18,5.0413926851582245,98
16,1,1,1,2,21,4.681241237375587,46
25,0,1,1,1,21,4.0,88
24,1,1,1,1,21,4.477121254719662,67
15,1,1,1,2,21,4.903089986991943,67
23,0,1,1,1,17,4.602059991327962,109
23,0,1,1,1,22,4.707570176097936,69
18,1,1,1,2,19,4.954242509439324,62
17,1,1,1,1,14,5.021189299069937,118
20,0,1,1,1,13,4.602059991327962,140
2,1,1,1,2,21,4.505149978319905,37
21,0,1,1,1,19,4.602059991327962,89
18,0,1,1,1,22,4.662757831681573,70
21,0,1,1,2,11,4.903089986991943,67
8,1,0,1,2,21,4.7190411078698595,37
21,0,0,1,1,19,4.772578392792225,126
22,1,0,0,1,19,4.602059991327962,121
24,1,1,1,1,20,4.778151250383643,67
21,1,0,1,1,14,3.9822259916746745,117
24,1,1,1,1,20,4.3979400086720375,67
17,0,1,1,2,26,4.845098040014256,58
14,0,1,1,1,10,5.0,68
22,0,1,1,1,18,4.556302500767287,108
23,0,0,1,1,4,4.839622578648674,170
15,0,1,1,2,21,4.845098040014256,74
18,1,1,1,4,19,4.8808135922807905,79
19,0,1,1,2,19,4.778151250383643,89
21,0,0,1,1,19,4.740362689494243,71
16,1,1,1,4,21,4.903089986991943,46
20,1,1,1,1,23,4.518513939877887,67
18,1,1,1,2,21,4.845098040014256,86
23,0,1,1,2,13,4.826074802700826,100
17,0,1,1,1,11,4.954242509439324,67
24,0,1,1,1,16,4.602059991327962,99
18,0,1,1,2,21,5.0413926851582245,74
22,0,1,1,1,21,5.0413926851582245,88
22,0,1,1,1,22,5.0,69
23,1,1,1,1,19,4.477121254719662,82
19,0,1,1,1,19,5.158362492095249,89
11,0,1,1,1,11,5.079181246047624,102
22,0,0,1,1,19,4.586587304671755,126
18,1,1,1,1,19,5.0413926851582245,68
21,1,1,1,2,20,5.322219294733919,53
15,1,1,1,2,21,4.716003343634799,67
23,1,1,1,2,21,4.3979400086720375,47
23,1,1,1,1,22,4.778151250383643,84
22,0,1,1,3,19,4.799340549453581,70
24,1,1,1,1,20,4.477121254719662,67
19,0,1,1,2,13,5.079181246047624,100
23,0,1,1,1,22,4.845098040014256,74
17,0,1,1,2,22,5.301029995663981,71
16,1,1,1,1,26,4.845098040014256,79
21,0,0,1,1,21,4.738169898063887,74
23,0,1,1,1,4,4.176091259055681,170
23,1,1,1,2,21,4.954242509439324,47
22,0,0,1,1,21,4.449940988773337,88
18,0,1,1,1,21,4.863322860120455,89
17,0,1,1,2,22,4.778151250383643,138
22,1,1,1,1,19,4.845098040014256,82
17,0,1,1,1,26,4.602059991327962,148
24,1,1,1,1,19,4.0,82
21,0,1,1,1,19,4.954242509439324,126
25,1,0,1,1,17,3.301029995663981,74
3,1,1,1,2,21,5.0,60
23,0,1,1,1,22,4.845098040014256,69
25,0,1,1,1,22,3.301029995663981,69
21,0,1,1,1,21,5.079181246047624,74
24,1,1,1,1,14,3.740362689494243,118
19,0,1,1,1,26,5.143014800254094,58
20,1,1,1,1,21,4.30102999566398,47
20,0,1,1,1,21,5.162862993321926,74
16,1,1,1,2,21,5.079181246047624,46
19,0,1,1,2,13,4.778151250383643,62
19,0,1,1,2,21,5.079181246047624,74
17,1,1,1,1,26,4.544068044350275,62
16,0,0,1,2,25,4.785329835010767,92
14,0,1,0,3,9,4.778151250383643,235
22,1,1,1,2,22,4.845098040014256,89
20,0,1,1,2,21,4.954242509439324,74
21,0,0,1,1,17,4.63347855533382,109
17,0,0,1,2,22,4.875061263391699,69
18,0,1,1,1,22,5.079181246047624,69
20,0,1,1,1,25,4.595441104815296,75
19,0,1,1,1,21,4.845098040014256,74
20,0,0,1,1,11,4.886490725172481,168
18,1,1,1,1,14,5.0413926851582245,87
23,0,1,1,1,19,4.698970004336019,74
24,1,1,1,1,19,4.30102999566398,82
18,1,1,1,2,19,4.544068044350275,55
14,1,1,1,2,19,4.903089986991943,68
15,1,1,1,2,21,4.770852011642144,46
19,1,1,1,2,21,4.778151250383643,47
17,1,1,1,2,16,4.903089986991943,68
23,0,1,1,1,21,4.845098040014256,74
22,0,1,1,2,21,5.0,88
23,0,1,1,1,22,5.0,148
22,1,0,1,1,14,4.732393759822968,89
18,0,1,1,2,22,5.079181246047624,71
21,1,1,1,1,19,4.30102999566398,82
23,1,1,1,1,22,4.176091259055681,89
19,0,1,1,2,11,4.977723605288848,101
16,0,1,1,4,22,5.079181246047624,138
23,1,1,0,1,14,4.176091259055681,117
22,0,1,1,2,19,4.531478917042255,71
12,0,1,1,2,22,4.944482672150168,62
25,0,1,1,1,19,4.113943352306836,89
9,1,1,1,2,19,4.845098040014256,94
14,1,1,1,4,21,4.812913356642856,46
18,0,1,1,1,13,4.845098040014256,120
25,0,1,1,1,21,4.3802112417116055,74
20,0,0,1,1,13,4.869231719730975,62
22,0,0,1,1,16,4.778151250383643,99
25,1,1,1,1,20,4.322219294733919,53
20,0,1,1,1,21,5.079181246047624,74
14,0,0,1,1,13,4.89209460269048,120
24,0,1,1,1,11,5.1760912590556805,67
17,0,1,1,2,17,4.838849090737255,104
23,2,1,1,1,21,4.3979400086720375,62
19,1,1,1,2,19,4.954242509439324,148
22,1,1,1,1,22,4.383402410491815,89
21,0,1,1,1,14,5.130333768495006,99
24,1,1,1,1,21,4.602059991327962,86
21,1,1,0,2,19,4.845098040014256,82
20,0,1,1,1,13,5.0,95
24,1,1,1,1,23,4.3979400086720375,54
15,0,1,1,2,21,5.079181246047624,74
20,0,1,1,2,21,5.0,74
12,1,1,1,4,21,5.0413926851582245,67
18,0,1,1,2,22,5.0413926851582245,89
18,0,1,0,1,5,4.845098040014256,241
26,2,1,1,1,21,4.544068044350275,62
17,1,1,1,1,11,5.0413926851582245,89
21,0,1,1,1,11,4.30102999566398,168
21,1,1,1,1,19,4.544068044350275,82
21,0,1,1,1,13,5.238046103128794,140
17,0,0,1,1,21,4.986771734266244,74
23,0,1,1,1,13,4.653212513775343,70
20,0,1,1,1,26,4.698970004336019,72
11,1,1,1,2,19,4.949390006644912,83
17,0,1,1,1,19,5.033423755486949,126
13,1,1,1,3,19,5.033423755486949,103
14,1,1,1,4,19,5.0413926851582245,68
22,0,1,1,2,21,4.903089986991943,74
19,1,1,1,2,14,4.903089986991943,87
25,1,1,1,1,21,4.060697840353611,82
11,1,1,1,2,21,4.602059991327962,46
22,1,1,1,1,21,4.602059991327962,67
19,0,1,0,2,5,4.544068044350275,174
18,0,1,1,1,22,4.778151250383643,89
21,1,1,1,1,16,4.3979400086720375,110
21,1,0,1,1,14,4.633468455579586,89
17,0,1,1,3,13,4.698970004336019,120
20,0,1,1,2,21,4.887701675781762,74
23,1,1,1,2,19,4.903089986991943,82
20,1,1,1,2,22,4.698970004336019,38
19,0,1,1,3,17,4.903089986991943,74
23,0,1,1,1,14,4.698970004336019,99
17,0,1,1,2,17,5.127104798364807,74
23,0,1,1,1,21,4.3979400086720375,74
22,1,1,1,1,19,5.0,55
20,0,1,0,2,8,4.778151250383643,201
17,0,1,1,3,13,5.676693609624866,115
8,1,1,1,1,21,5.079181246047624,37
18,1,1,0,1,21,5.079181246047624,86
24,0,1,1,1,13,4.778151250383643,153
23,1,0,1,1,21,4.389555888095236,82
23,0,1,1,1,22,4.857332496431268,138
24,0,1,1,2,21,4.544068044350275,88
20,0,1,1,3,13,5.079181246047624,140
15,0,1,1,1,22,4.633468455579586,90
6,1,1,1,3,21,5.0,37
19,0,1,1,2,21,4.845098040014256,74
22,2,1,1,1,21,4.698970004336019,58
13,1,1,1,3,21,5.0,67
19,0,1,1,1,11,3.857332496431268,101
20,0,1,1,1,14,5.301029995663981,99
19,0,1,1,1,13,4.845098040014256,63
21,0,1,1,1,11,4.832508912706236,101
11,1,1,1,2,21,4.954242509439324,46
24,1,1,1,1,19,4.0,121
23,0,1,1,1,22,4.903089986991943,69
24,1,1,0,1,21,3.9542425094393248,83
16,0,1,1,2,21,5.278753600952829,74
14,1,1,1,1,19,4.954242509439324,68
9,1,1,1,1,21,4.7923916894982534,37
23,1,1,1,1,19,4.591064607026499,121
24,0,1,1,1,17,4.724275869600789,88
19,1,1,1,2,21,5.037091683257105,67
22,1,1,1,1,21,4.477121254719662,47
25,0,1,0,1,21,4.544068044350275,88
18,1,1,1,1,19,4.812913356642856,79
22,1,1,1,4,19,4.845098040014256,82
18,1,1,1,3,17,4.778151250383643,104
23,0,1,1,1,16,4.477121254719662,99
24,0,1,1,1,14,4.602059991327962,99
25,0,1,1,1,4,4.146128035678237,170
17,0,1,1,3,22,4.903089986991943,138
23,0,1,1,1,21,4.812913356642856,74
19,1,1,1,2,21,4.698970004336019,47
21,0,0,1,1,16,4.96685011110379,99
16,0,1,1,2,22,4.477121254719662,89
16,1,1,1,2,17,4.903089986991943,102
24,1,1,1,1,19,3.602059991327962,82
18,0,1,1,1,21,4.939519252618618,89
16,0,1,1,2,19,4.903089986991943,90
25,0,1,1,1,13,4.30102999566398,120
13,0,1,1,4,13,5.0413926851582245,117
12,1,1,1,2,21,4.643452676486187,88
21,1,1,0,2,18,4.855622114260253,76
14,1,1,1,1,19,5.107209969647868,62
22,1,1,0,1,16,4.602059991327962,110
23,1,0,0,1,14,4.6127838567197355,118
21,1,1,1,1,21,4.352182518111362,67
18,0,1,1,3,13,5.255272505103306,62
24,1,1,0,1,22,4.0,84
24,1,1,1,1,23,4.0,54
5,0,1,1,2,10,5.296665190261531,68
22,1,1,1,1,20,4.342422680822206,53
18,0,1,1,1,26,5.079181246047624,58
18,1,1,1,1,21,4.544068044350275,86
22,0,1,1,1,14,4.778151250383643,99
21,0,1,1,1,16,4.903089986991943,99
23,0,1,0,1,21,4.568201724066994,74
25,1,1,1,1,20,4.176091259055681,67
14,0,1,1,3,16,5.212187604403957,68
21,1,1,1,1,19,4.653212513775343,55
14,0,1,1,4,13,5.135132651376774,120
21,1,1,1,1,21,4.518513939877887,91
23,0,1,1,1,21,4.8512583487190755,74
17,0,1,1,2,19,5.096910013008055,194
10,1,1,1,4,19,5.079181246047624,94
23,0,0,1,1,19,4.4060459958453,90
20,0,1,1,1,14,5.0413926851582245,99
21,0,1,1,1,26,5.079181246047624,74
18,0,1,1,2,16,5.0,68
25,1,1,1,1,21,3.8450980400142565,67
17,1,1,1,1,21,4.863322860120455,46
23,0,1,1,1,21,4.914078585389112,74
22,1,1,1,1,19,4.462397997898956,82
16,0,1,1,3,22,4.845098040014256,70
24,1,1,1,1,23,4.0,67
25,0,1,1,1,7,4.0,113
24,1,1,1,1,19,4.477121254719662,82
18,1,1,1,1,21,4.477121254719662,86
25,1,1,0,1,21,3.6989700043360187,83
20,0,1,1,1,13,5.1003705451175625,120
21,0,1,1,1,11,5.278753600952829,101
20,1,1,1,1,21,4.740362689494243,47
10,1,1,1,2,11,5.079181246047624,165
22,0,1,1,1,21,4.845098040014256,74
24,1,1,1,1,19,4.3979400086720375,82
24,0,1,1,1,21,3.6989700043360187,88
24,0,0,1,1,16,4.441223674242612,99
23,1,0,0,1,14,4.863322860120455,187
25,0,1,1,1,14,4.857332496431268,99
14,1,1,1,1,16,5.301431532377628,68
13,1,1,1,2,19,5.0,63
24,1,1,1,1,23,4.903089986991943,67
22,0,1,1,1,26,4.903089986991943,74
23,1,0,1,1,14,4.06774020292624,117
23,1,1,1,1,21,4.3979400086720375,82
17,0,1,1,2,19,4.968482948553935,90
20,0,1,1,2,22,5.0413926851582245,138
20,1,1,1,2,19,5.167317334748176,82
25,1,1,1,2,16,4.0,121
23,1,1,1,2,21,4.477121254719662,83
16,1,1,1,3,26,4.845098040014256,76
19,0,1,1,1,21,4.799340549453581,74
22,1,1,1,1,21,4.698970004336019,67
21,0,1,1,1,13,4.392696953259665,140
25,1,1,0,1,19,4.204119982655924,82
22,1,1,1,1,13,4.602059991327962,82
18,0,1,1,1,13,5.068185861746161,112
25,0,1,1,1,16,4.230448921378274,99
24,0,1,0,1,22,4.602059991327962,108
20,0,1,1,1,14,4.954242509439324,99
21,0,1,1,2,22,5.079181246047624,70
12,0,1,1,1,16,5.303196057420489,68
25,1,1,1,1,13,4.30102999566398,110
21,1,1,1,2,21,4.4471580313422185,47
22,1,1,1,1,21,4.954242509439324,86
22,1,1,1,1,19,4.477121254719662,82
16,0,1,1,1,11,5.110589710299249,102
18,0,0,1,1,16,5.214101735973231,68
20,1,1,1,2,19,4.968482948553935,55
22,0,1,1,1,16,4.845098040014256,99
22,1,1,1,1,21,4.778151250383643,34
18,0,1,1,1,21,5.146128035678237,89
23,0,1,1,1,14,4.845098040014256,99
11,1,1,0,2,21,4.954242509439324,46
24,0,1,1,1,21,4.3979400086720375,88
22,1,1,1,1,21,5.0413926851582245,67
17,0,1,1,1,22,4.903089986991943,71
25,1,0,1,1,14,3.1149444157125843,87
21,1,1,1,1,21,4.602059991327962,67
23,0,0,1,1,20,4.531478917042255,84
25,1,0,1,1,19,4.491361693834272,121
20,0,1,1,1,14,5.0413926851582245,99
23,0,1,0,1,20,4.698970004336019,108
22,1,1,1,2,21,4.812913356642856,47
20,0,1,1,1,13,5.012837224705172,62
18,1,1,1,1,21,4.698970004336019,67
24,0,1,1,1,13,4.845098040014256,70
22,1,1,1,1,20,4.698970004336019,67
20,0,1,1,1,22,5.477121254719662,84
4,1,1,1,2,21,4.698970004336019,60
23,0,1,1,1,21,4.778151250383643,88
24,0,0,1,1,16,4.431363764158987,99
14,1,0,1,2,21,4.768134708685042,35
9,0,1,1,2,19,5.301029995663981,82
13,1,1,1,2,21,4.778151250383643,37
23,0,1,1,1,22,4.949390006644912,69
23,0,1,1,1,4,4.778151250383643,170
19,1,1,1,1,21,4.778151250383643,67
25,1,1,1,1,21,4.3979400086720375,67
21,1,1,1,1,19,5.107209969647868,82
17,1,1,1,2,21,4.9661417327390325,67
22,1,1,1,1,20,4.778151250383643,53
20,1,1,1,3,21,5.0,86
16,1,1,1,1,26,5.079181246047624,62
21,1,1,1,1,21,4.778151250383643,67
16,0,1,1,2,22,5.0,70
21,0,1,1,1,11,4.698970004336019,101
21,0,0,1,1,14,4.697229342759718,99
24,0,1,1,4,16,4.698970004336019,99
14,1,1,1,1,21,4.845098040014256,46
22,1,0,0,1,14,4.869231719730975,154
17,0,1,1,2,11,5.257678574869184,171
19,0,1,1,2,19,5.1760912590556805,126
18,1,1,1,1,21,5.0413926851582245,46
23,0,0,1,1,21,4.845098040014256,74
16,1,1,1,1,21,4.30102999566398,46
24,1,1,1,1,21,4.176091259055681,100
22,0,1,1,2,21,4.845098040014256,88
22,0,0,1,1,13,4.7923916894982534,77
17,1,1,1,1,21,4.698970004336019,86
24,1,1,1,1,19,4.505149978319905,82
24,1,0,1,1,22,4.0413926851582245,108
24,0,1,1,1,21,4.698970004336019,88
19,1,0,1,2,14,4.740362689494243,118
20,1,1,1,2,16,5.0413926851582245,100
13,0,1,1,2,13,4.99563519459755,65
13,0,1,1,2,11,4.903089986991943,102
24,1,0,1,1,14,4.384980295651304,89
15,0,1,1,1,22,5.278753600952829,71
23,0,1,1,1,21,4.778151250383643,88
20,0,1,1,2,21,5.0413926851582245,74
25,1,0,0,1,21,4.176091259055681,103
20,0,1,1,1,26,5.290034611362517,74
23,1,1,1,1,19,4.419344333673843,55
21,0,1,1,1,14,5.204119982655924,99
20,0,1,1,1,11,4.698970004336019,101
18,1,1,1,1,19,4.431363764158987,79
19,1,0,0,1,19,4.832508912706236,148
24,1,1,0,1,14,4.602059991327962,89
22,0,1,0,1,11,5.079181246047624,172
22,0,1,1,2,21,4.602059991327962,74
20,0,1,1,1,14,4.8808135922807905,99
16,1,1,1,1,21,4.886490725172481,67
12,1,1,1,2,21,5.0,64
18,1,1,1,2,19,4.602059991327962,62
14,1,1,1,3,14,5.0,130
24,0,1,1,1,13,4.698970004336019,45
20,1,1,1,1,19,4.724275869600789,79
17,0,1,1,3,13,5.079181246047624,115
17,1,1,1,2,21,4.812913356642856,67
22,1,1,0,1,19,4.778151250383643,82
23,1,1,1,2,16,4.602059991327962,87
18,1,1,1,3,22,4.907776702419327,89
19,0,0,1,1,15,4.888179493918324,104
15,0,1,1,2,22,5.0413926851582245,54
16,1,1,1,2,25,4.602059991327962,90
20,1,1,1,1,19,4.845098040014256,55
21,0,0,1,1,13,4.7923916894982534,75
20,1,1,0,1,8,4.6232492903979,121
18,0,1,0,1,9,4.698970004336019,184
20,1,0,0,1,19,4.732739449293046,82
23,1,1,1,1,21,4.602059991327962,34
18,1,1,1,1,14,5.079181246047624,116
24,1,1,1,1,22,4.698970004336019,84
12,1,1,1,3,21,4.698970004336019,64
24,1,1,0,2,20,4.477121254719662,67
19,0,1,1,1,26,4.8808135922807905,58
